Date,Price,Open,High,Low,Vol.,Change %
06/06/2019,882.04,879.06,882.04,875.64,19.12K,0.08%
06/05/2019,881.34,883.71,883.71,879.72,13.87K,-0.23%
06/04/2019,883.33,883.49,884.22,876.46,18.84K,-0.02%
06/03/2019,883.49,880.1,884.21,876.98,17.29K,0.50%
05/31/2019,879.06,878.19,881.05,874.16,34.34K,0.18%
05/30/2019,877.52,878.31,883.83,877.52,16.22K,-0.09%
05/29/2019,878.31,878.4,879.59,876.56,13.08K,-0.01%
05/28/2019,878.4,878.32,882.03,878.14,20.34K,0.01%
05/27/2019,878.32,872.13,882.93,872.13,25.71K,0.72%
05/24/2019,872.06,873.51,876.43,871.07,22.21K,0.01%
05/23/2019,872.01,860.19,872.16,860.19,6.20K,1.35%
05/22/2019,860.39,861.68,863.46,859.46,27.14K,0.09%
05/21/2019,859.62,865.13,865.99,859.62,20.93K,-0.74%
05/20/2019,866.03,870.84,870.84,864.42,11.63K,-0.40%
05/17/2019,869.5,865.19,870.47,864.23,7.46K,0.56%
05/16/2019,864.65,864.48,867.34,862.77,11.15K,0.14%
05/15/2019,863.47,862.94,865.45,860.81,23.76K,0.04%
05/14/2019,863.12,864.66,867.6,862.33,28.43K,-0.22%
05/13/2019,865.06,868.67,871.29,864.45,13.06K,-0.42%
05/10/2019,868.67,865.12,870.28,863.36,22.96K,0.41%
05/09/2019,865.12,875.21,875.21,863.84,20.33K,-1.16%
05/08/2019,875.28,880.66,883.29,874.09,14.41K,-0.65%
05/07/2019,881.04,883.92,883.92,879.06,125.56K,0.04%
05/06/2019,880.66,886.26,889.93,878.26,14.69K,-0.63%
05/03/2019,886.26,887.37,890.21,885.79,8.10K,-0.19%
04/30/2019,887.95,885.73,891.02,885.73,8.38K,0.37%
04/29/2019,884.69,884.48,889.08,883.93,9.52K,0.02%
04/26/2019,884.48,885.19,888.17,882.2,16.51K,-0.04%
04/25/2019,884.85,882.69,884.85,881.26,8.65K,0.24%
04/24/2019,882.69,880.46,882.84,879.77,30.35K,0.26%
04/23/2019,880.41,879.53,883.62,879.51,31.47K,0.12%
04/18/2019,879.35,883.95,885.08,877.59,18.29K,-0.46%
04/17/2019,883.41,879.83,885.51,876.67,9.92K,0.45%
04/16/2019,879.45,882.2,882.54,876.73,24.54K,-0.35%
04/15/2019,882.58,882.77,888.8,879.65,23.94K,0.16%
04/12/2019,881.14,881.07,887.15,879.07,16.93K,-0.32%
04/11/2019,883.93,874.74,883.93,873.85,24.12K,1.10%
04/10/2019,874.33,873.64,875.41,871.64,13.75K,0.08%
04/09/2019,873.64,874.35,874.35,870.74,18.47K,0.04%
04/08/2019,873.26,872.38,874.43,868.5,20.06K,0.02%
04/05/2019,873.05,870.21,874.34,865.86,18.74K,0.34%
04/04/2019,870.06,869.99,871.47,865.33,11.03K,-0.04%
04/03/2019,870.41,868.87,873.36,868.07,18.59K,0.24%
04/02/2019,868.35,865.64,873.16,865.64,9.49K,0.31%
04/01/2019,865.64,867.66,870.22,865.64,18.37K,-0.23%
03/29/2019,867.66,872.74,872.8,867.66,23.24K,-0.51%
03/28/2019,872.07,873.02,874.84,870.17,16.40K,-0.03%
03/27/2019,872.3,874.49,876.42,872.3,22.99K,-0.27%
03/26/2019,874.64,872.73,877.38,872.3,11.94K,0.32%
03/25/2019,871.83,873.34,876.05,870.75,8.55K,-0.27%
03/22/2019,874.19,874.6,876.02,870.52,47.88K,-0.15%
03/21/2019,875.5,874.87,875.5,869.66,61.17K,-0.03%
03/20/2019,875.76,871.84,877.55,869.43,15.22K,0.41%
03/19/2019,872.18,866.3,873.07,865.76,16.72K,-0.07%
03/18/2019,872.83,861.48,872.83,861.48,6.62K,1.36%
03/15/2019,861.12,867.33,875.25,860.48,56.55K,-0.91%
03/14/2019,869,872.36,875.64,869,46.10K,-0.63%
03/13/2019,874.53,870.21,874.53,868.34,16.74K,0.50%
03/12/2019,870.21,873.24,873.78,868.67,12.32K,-0.35%
03/11/2019,873.24,872.98,875.13,869.83,8.74K,0.03%
03/08/2019,872.96,869.32,875.1,869.26,9.65K,0.46%
03/07/2019,869,866.5,869.09,864.95,12.38K,0.36%
03/06/2019,865.84,856.6,865.84,856.1,24.34K,1.08%
03/05/2019,856.6,850.73,859.72,850.73,14.55K,0.69%
03/04/2019,850.73,847.62,851.78,847.62,4.53K,0.37%
03/01/2019,847.62,842.02,848.24,840.23,10.10K,0.43%
02/28/2019,844.01,844.13,846.05,841.65,48.33K,-0.01%
02/27/2019,844.13,843.84,845.9,843,4.52K,-0.03%
02/26/2019,844.39,845.69,847.56,842.65,12.43K,-0.10%
02/25/2019,845.26,848.92,849.13,839.95,9.65K,-0.51%
02/22/2019,849.61,849.51,853.58,847.95,13.14K,0.05%
02/21/2019,849.21,844.77,849.21,842.18,9.26K,0.53%
02/20/2019,844.77,847.41,847.41,840.57,15.29K,-0.33%
02/19/2019,847.58,846.27,847.58,838.38,19.42K,0.20%
02/18/2019,845.9,833.66,845.9,833.16,13.39K,1.45%
02/15/2019,833.84,833.88,836.7,828.98,14.81K,-0.03%
02/14/2019,834.08,831.13,835.1,830.3,25.08K,0.33%
02/13/2019,831.34,832.55,833.83,825.69,27.63K,-0.23%
02/12/2019,833.24,832.61,834.11,829.16,16.65K,0.10%
02/11/2019,832.41,831.06,833.06,828.7,15.54K,-0.04%
02/07/2019,832.73,832.27,833.07,829.33,11.68K,0.16%
02/06/2019,831.44,829.83,832.96,828.84,23.99K,0.19%
02/05/2019,829.83,833.32,834.15,827.99,21.44K,-0.21%
02/04/2019,831.57,832.3,836.76,826.95,15.55K,-0.16%
02/01/2019,832.94,834.32,836.92,830.96,11.22K,0.03%
01/31/2019,832.65,840.38,844.46,832.65,30.12K,-0.92%
01/30/2019,840.38,839.12,842.23,836,14.64K,0.25%
01/29/2019,838.28,834.53,839.51,833.42,10.12K,0.45%
01/28/2019,834.53,833.51,837.44,831.1,12.71K,0.12%
01/25/2019,833.51,836.81,837.87,831.31,5.90K,-0.52%
01/24/2019,837.87,842.28,844.32,834.79,13.04K,-0.57%
01/23/2019,842.67,840.96,843.1,836.41,10.34K,0.30%
01/22/2019,840.12,845.67,849.81,833.22,10.32K,-0.59%
01/21/2019,845.12,844.61,851.16,842.58,13.78K,0.20%
01/18/2019,843.45,836.9,847.92,835.79,14.89K,0.90%
01/17/2019,835.91,830.71,837.74,828.75,17.75K,1.01%
01/16/2019,827.54,819.41,827.54,813.91,33.30K,1.12%
01/15/2019,818.34,810.9,819.19,809.72,17.70K,0.89%
01/14/2019,811.1,803.83,813.24,803.77,33.69K,0.90%
01/11/2019,803.83,806.45,807.72,803.83,12.69K,-0.26%
01/10/2019,805.9,805.97,809,804.91,10.49K,-0.03%
01/09/2019,806.12,806.75,808.3,803.66,12.91K,0.03%
01/08/2019,805.85,802.69,808.94,800.21,11.63K,0.44%
01/07/2019,802.32,804.26,806.79,800.24,19.78K,0.10%
01/04/2019,801.5,802.49,805.65,796.82,8.68K,-0.44%
01/03/2019,805.06,805.06,807.13,796.66,38.81K,0.10%
12/28/2018,804.26,791.07,804.26,790.85,63.38K,1.91%
12/27/2018,789.22,794.88,799.63,789.22,33.36K,-0.67%
12/21/2018,794.51,790.91,795.25,783.67,43.12K,0.43%
12/20/2018,791.09,791.71,793.05,783.74,31.18K,-0.08%
12/19/2018,791.71,795.91,800.43,789.04,26.92K,-0.57%
12/18/2018,796.23,793.86,798.99,791.35,19.77K,0.30%
12/17/2018,793.86,797.41,801.13,792.61,40.91K,-0.40%
12/14/2018,797.02,801.09,801.09,793.25,27.73K,-0.06%
12/13/2018,797.47,796.34,802.96,796.34,15.48K,0.21%
12/12/2018,795.8,808.41,808.41,795.8,24.20K,-1.39%
12/11/2018,806.98,806.71,809.94,805.4,19.37K,0.11%
12/10/2018,806.13,809.3,813.86,804.78,13.64K,-0.76%
12/07/2018,812.31,814.59,816.53,809.1,36.45K,-0.26%
12/06/2018,814.39,815.93,817.3,811.86,7.60K,-0.19%
12/05/2018,815.93,817.39,820.26,812.05,16.78K,-0.23%
12/04/2018,817.81,818.85,820.26,813.69,22.48K,-0.13%
12/03/2018,818.85,819.95,822.53,816.73,11.79K,-0.61%
11/30/2018,823.89,820.8,823.89,819.45,33.55K,0.73%
11/29/2018,817.92,821.79,821.79,816.95,3.71K,-0.57%
11/28/2018,822.58,822.39,824.4,818.43,22.22K,0.29%
11/27/2018,820.2,818.76,822.77,815.92,54.77K,0.22%
11/26/2018,818.39,821.78,822.96,816.1,10.17K,-0.49%
11/23/2018,822.42,819.48,824,814.25,28.22K,0.37%
11/22/2018,819.35,810.81,819.35,810.81,13.26K,0.98%
11/21/2018,811.39,814.82,817.75,809.95,8.02K,-0.42%
11/20/2018,814.82,817.66,818.11,812.29,16.01K,-0.35%
11/19/2018,817.66,817.42,822.63,814.23,25.61K,0.03%
11/16/2018,817.42,814.41,823.33,811.63,9.76K,0.22%
11/15/2018,815.59,809.22,815.8,807.88,15.10K,0.73%
11/14/2018,809.64,811.73,813.83,809.64,6.84K,-0.14%
11/13/2018,810.75,818.3,818.69,808.52,8.33K,-0.85%
11/12/2018,817.69,815.47,821.37,814.17,9.42K,0.71%
11/09/2018,811.93,813.29,814.51,808.1,32.98K,-0.12%
11/08/2018,812.93,808.45,817.38,808.45,9.48K,0.69%
11/07/2018,807.33,797.99,807.33,796.94,12.92K,1.27%
11/06/2018,797.18,802.91,804.32,797.03,9.87K,-0.32%
11/05/2018,799.74,804.29,808.93,797.21,9.17K,-0.49%
11/02/2018,803.66,794.89,815.15,794.89,10.54K,1.10%
10/30/2018,794.89,801.59,803.54,793.06,8.33K,-0.86%
10/29/2018,801.78,806.75,806.75,794.36,13.35K,-0.75%
10/26/2018,807.83,805.41,807.83,798.01,15.60K,0.23%
10/25/2018,805.96,809.87,809.87,802.64,16.60K,-0.49%
10/24/2018,809.95,812.16,813.21,806.69,28.14K,-0.10%
10/23/2018,810.74,812.28,813.54,805.25,43.57K,-0.24%
10/22/2018,812.66,812.28,817.72,811.34,16.95K,-0.05%
10/19/2018,813.05,814.11,817.69,811.4,4.23K,-0.02%
10/18/2018,813.23,815.61,819.16,807.72,16.31K,-0.02%
10/17/2018,813.42,818.27,818.79,809.34,22.02K,-0.59%
10/16/2018,818.27,828.62,828.62,818.25,43.53K,-1.32%
10/15/2018,829.19,827.68,829.89,823.2,11.09K,0.71%
10/12/2018,823.32,820.93,829.58,819.22,23.66K,0.55%
10/11/2018,818.8,829.99,830.85,818.51,21.72K,-1.39%
10/10/2018,830.31,836.94,836.94,829.82,7.39K,-0.75%
10/09/2018,836.56,837.54,837.54,832.57,16.31K,-0.25%
10/08/2018,838.68,844.7,844.7,832.67,24.69K,-0.71%
10/05/2018,844.7,838.82,844.7,836.95,10.01K,0.77%
10/04/2018,838.25,841.85,842.84,837.16,9.97K,-0.43%
10/03/2018,841.91,835.12,841.91,834.85,4.41K,0.79%
10/02/2018,835.33,840.99,840.99,831.56,17.78K,-0.67%
10/01/2018,840.99,836.99,843.93,834.3,9.01K,1.05%
09/28/2018,832.23,835.85,836.03,825,15.34K,-0.33%
09/27/2018,834.95,842.93,843.32,831.12,18.41K,-0.61%
09/26/2018,840.05,848.08,848.08,834.55,25.66K,-0.95%
09/25/2018,848.08,856.63,856.63,845.46,31.03K,-1.07%
09/24/2018,857.27,860.2,860.2,847.85,9.88K,-0.34%
09/21/2018,860.2,853.51,860.2,851.3,11.95K,0.57%
09/20/2018,855.34,860.38,860.38,853.13,18.94K,-1.09%
09/19/2018,864.8,855.35,864.8,851.55,29.18K,1.11%
09/18/2018,855.33,849.52,856.24,849.52,8.26K,0.62%
09/17/2018,850.03,854.83,854.83,846.9,17.29K,-0.22%
09/14/2018,851.92,855.15,855.78,851.92,6.63K,-0.35%
09/13/2018,854.9,857.31,857.31,852,8.22K,-0.36%
09/12/2018,858.03,859.9,859.9,855.73,26.90K,-0.43%
09/11/2018,861.72,863.56,864.51,859.63,7.66K,-0.16%
09/10/2018,863.09,856.81,863.09,852.71,8.04K,0.69%
09/07/2018,857.16,857.58,858.8,852.23,7.59K,-0.08%
09/06/2018,857.87,859.85,861.53,855.16,7.54K,0.13%
09/05/2018,856.77,860.41,860.41,853.98,14.64K,-0.42%
09/04/2018,860.41,864.95,864.95,856.97,22.10K,-0.45%
09/03/2018,864.27,861.7,868.63,859.05,17.32K,0.32%
08/31/2018,861.53,865.72,867.23,860.78,16.91K,-0.72%
08/30/2018,867.76,866.75,869.71,865.99,12.56K,0.31%
08/29/2018,865.06,861.32,866.66,861.32,16.01K,0.47%
08/28/2018,861.04,866.53,867.8,859.78,21.77K,-0.63%
08/27/2018,866.53,865.1,871.12,865.1,16.01K,0.15%
08/24/2018,865.27,865.27,869.35,862.41,25.90K,-0.32%
08/23/2018,868.01,864.31,868.11,863.2,11.37K,0.32%
08/22/2018,865.26,873.97,874.61,865.26,20.03K,-1.00%
08/21/2018,873.97,871.84,874.17,869.59,42.92K,0.24%
08/20/2018,871.84,876.58,878.35,871.84,37.94K,-0.54%
08/17/2018,876.58,877.01,877.01,872.65,9.77K,-0.05%
08/16/2018,877.01,879.8,879.8,875.78,13.09K,-0.15%
08/14/2018,878.31,877.22,881.35,874.25,16.61K,0.12%
08/13/2018,877.22,882.84,882.84,876.86,13.81K,-0.74%
08/10/2018,883.72,882.78,885.58,881.87,8.31K,0.11%
08/09/2018,882.78,884.72,884.72,882.78,5.29K,-0.14%
08/08/2018,884.04,891.73,892.07,882.35,16.64K,-0.82%
08/07/2018,891.39,890.56,892.5,889.57,12.85K,0.09%
08/06/2018,890.56,887.71,892.15,887.54,36.40K,0.34%
08/03/2018,887.54,890.01,891.62,887.37,5.85K,-0.10%
08/02/2018,888.43,887.11,891.9,887.11,8.20K,0.09%
08/01/2018,887.61,887.47,889.52,887.07,16.51K,0.02%
07/31/2018,887.47,886.3,889.3,885.87,44.08K,0.15%
07/30/2018,886.13,886.4,887.67,884.41,13.61K,-0.03%
07/27/2018,886.4,886.47,887.28,883.8,12.38K,0.04%
07/26/2018,886.08,887.74,887.74,882.58,7.88K,-0.22%
07/25/2018,888.04,888.16,889.87,887.19,9.02K,0.03%
07/24/2018,887.8,885.37,887.8,880.19,20.77K,0.27%
07/23/2018,885.37,884.72,887.61,881.35,20.99K,0.21%
07/20/2018,883.53,883.05,886.59,881.46,9.76K,0.00%
07/19/2018,883.52,882.67,883.87,879.05,19.49K,0.10%
07/18/2018,882.67,882.25,884.8,880.37,11.82K,0.35%
07/17/2018,879.55,888.71,888.71,879.21,32.64K,-1.03%
07/16/2018,888.71,890.53,894.51,888.35,23.87K,-0.08%
07/13/2018,889.45,890.02,892.31,887.54,7.25K,-0.06%
07/12/2018,890.02,894.62,896.88,888.24,40.90K,-0.31%
07/11/2018,892.8,891.59,893.5,888.28,15.73K,0.30%
07/10/2018,890.12,878.07,893.48,878.07,24.83K,1.16%
07/09/2018,879.94,875.96,882.53,874.06,35.26K,0.49%
07/06/2018,875.61,882.85,890.88,871.65,17.03K,-0.51%
07/05/2018,880.11,877.94,881.47,877.2,26.02K,0.25%
07/04/2018,877.94,874.73,882.3,874.73,29.30K,1.00%
07/03/2018,869.25,873.31,876.46,865.77,32.56K,-0.54%
07/02/2018,873.99,884.49,884.49,868.51,31.57K,-1.43%
06/29/2018,886.71,888.06,891,886.71,26.84K,-0.15%
06/28/2018,888.06,886.74,889.72,884.7,21.62K,0.48%
06/27/2018,883.79,883.32,885.14,881.98,18.44K,0.05%
06/26/2018,883.32,887.38,888.25,883.32,35.48K,-0.39%
06/22/2018,886.75,893.29,893.29,884.72,14.60K,-0.65%
06/21/2018,892.56,889,894.31,888.4,41.04K,1.20%
06/20/2018,882.01,889.03,895.46,882.01,40.36K,-1.01%
06/19/2018,890.98,889.05,892.49,886.83,51.70K,0.24%
06/18/2018,888.87,893.93,893.93,886.22,72.86K,-0.60%
06/15/2018,894.26,889.08,896.42,889.08,34.35K,0.58%
06/14/2018,889.08,890.18,894.42,884.1,33.65K,-0.12%
06/13/2018,890.18,891.68,893.77,888.63,29.58K,0.11%
06/12/2018,889.24,896.11,896.28,887.31,36.39K,-0.93%
06/11/2018,897.59,897.69,905.85,895.04,40.38K,0.03%
06/08/2018,897.33,901.26,904,897.33,21.92K,-0.24%
06/07/2018,899.45,907.58,908.99,899.45,41.13K,-0.90%
06/06/2018,907.58,900.9,907.58,898.33,99.28K,0.72%
06/05/2018,901.07,893.69,902.77,893.69,105.48K,0.83%
06/04/2018,893.69,889.86,902.53,889.86,68.61K,0.47%
06/01/2018,889.51,882,900.86,882,27.25K,0.89%
05/31/2018,881.69,890.93,897.47,881.69,33.42K,-1.08%
05/30/2018,891.28,901.36,903.32,891.28,61.45K,-1.23%
05/29/2018,902.4,903.35,904.37,900.8,41.74K,-0.11%
